18,18,,Eibar,Getafe,"2015-01-10 14:00:00"
18,18,,Rayo Vallecano,Cordoba,"2015-01-10 14:00:00"
19,19,,Deportivo La Corogne,FC Barcelone,"2015-01-17 14:00:00"
19,19,,Getafe,Real Madrid,"2015-01-17 14:00:00"
19,19,,Espanyol Barcelone,Celta Vigo,"2015-01-17 14:00:00"
19,19,,FC Séville,Malaga,"2015-01-17 14:00:00"
19,19,,Real Sociedad,Rayo Vallecano,"2015-01-17 14:00:00"
19,19,,Elche,Levante,"2015-01-17 14:00:00"
19,19,,Cordoba,Eibar,"2015-01-17 14:00:00"
19,19,,Atletico Madrid,Granada CF,"2015-01-17 14:00:00"
19,19,,Villarreal,Athletic Bilbao,"2015-01-17 14:00:00"
19,19,,Valence CF,Almeria,"2015-01-17 14:00:00"
20,20,,Elche,FC Barcelone,"2015-01-24 14:00:00"
20,20,,Cordoba,Real Madrid,"2015-01-24 14:00:00"
20,20,,Getafe,Celta Vigo,"2015-01-24 14:00:00"
20,20,,Athletic Bilbao,Malaga,"2015-01-24 14:00:00"
20,20,,Valence CF,FC Séville,"2015-01-24 14:00:00"
20,20,,Atletico Madrid,Rayo Vallecano,"2015-01-24 14:00:00"
20,20,,Villarreal,Levante,"2015-01-24 14:00:00"
20,20,,Real Sociedad,Eibar,"2015-01-24 14:00:00"
20,20,,Deportivo La Corogne,Granada CF,"2015-01-24 14:00:00"
20,20,,Espanyol Barcelone,Almeria,"2015-01-24 14:00:00"
21,21,,Real Madrid,Real Sociedad,"2015-01-31 14:00:00"
21,21,,FC Barcelone,Villarreal,"2015-01-31 14:00:00"
21,21,,Rayo Vallecano,Deportivo La Corogne,"2015-01-31 14:00:00"
21,21,,Eibar,Atletico Madrid,"2015-01-31 14:00:00"
21,21,,Malaga,Valence CF,"2015-01-31 14:00:00"
21,21,,FC Séville,Espanyol Barcelone,"2015-01-31 14:00:00"
21,21,,Granada CF,Elche,"2015-01-31 14:00:00"
21,21,,Levante,Athletic Bilbao,"2015-01-31 14:00:00"
21,21,,Almeria,Getafe,"2015-01-31 14:00:00"
21,21,,Celta Vigo,Cordoba,"2015-01-31 14:00:00"
22,22,,Athletic Bilbao,FC Barcelone,"2015-02-07 14:00:00"
22,22,,Atletico Madrid,Real Madrid,"2015-02-07 14:00:00"
22,22,,Real Sociedad,Celta Vigo,"2015-02-07 14:00:00"
22,22,,Espanyol Barcelone,Valence CF,"2015-02-07 14:00:00"
22,22,,Levante,Malaga,"2015-02-07 14:00:00"
22,22,,Getafe,FC Séville,"2015-02-07 14:00:00"
22,22,,Elche,Rayo Vallecano,"2015-02-07 14:00:00"
22,22,,Deportivo La Corogne,Eibar,"2015-02-07 14:00:00"
22,22,,Villarreal,Granada CF,"2015-02-07 14:00:00"
22,22,,Cordoba,Almeria,"2015-02-07 14:00:00"
23,23,,Almeria,Real Sociedad,"2015-02-14 14:00:00"
23,23,,Rayo Vallecano,Villarreal,"2015-02-14 14:00:00"
23,23,,Real Madrid,Deportivo La Corogne,"2015-02-14 14:00:00"
23,23,,Celta Vigo,Atletico Madrid,"2015-02-14 14:00:00"
23,23,,Malaga,Espanyol Barcelone,"2015-02-14 14:00:00"
23,23,,FC Barcelone,Levante,"2015-02-14 14:00:00"
23,23,,Eibar,Elche,"2015-02-14 14:00:00"
23,23,,Granada CF,Athletic Bilbao,"2015-02-14 14:00:00"
23,23,,Valence CF,Getafe,"2015-02-14 14:00:00"
23,23,,FC Séville,Cordoba,"2015-02-14 14:00:00"
24,24,,Elche,Real Madrid,"2015-02-21 14:00:00"
24,24,,Deportivo La Corogne,Celta Vigo,"2015-02-21 14:00:00"
24,24,,Cordoba,Valence CF,"2015-02-21 14:00:00"
24,24,,Getafe,Espanyol Barcelone,"2015-02-21 14:00:00"
24,24,,FC Barcelone,Malaga,"2015-02-21 14:00:00"
24,24,,Real Sociedad,FC Séville,"2015-02-21 14:00:00"
24,24,,Athletic Bilbao,Rayo Vallecano,"2015-02-21 14:00:00"
24,24,,Villarreal,Eibar,"2015-02-21 14:00:00"
24,24,,Levante,Granada CF,"2015-02-21 14:00:00"
24,24,,Atletico Madrid,Almeria,"2015-02-21 14:00:00"
25,25,,Granada CF,FC Barcelone,"2015-02-28 14:00:00"
25,25,,Valence CF,Real Sociedad,"2015-02-28 14:00:00"
25,25,,Real Madrid,Villarreal,"2015-02-28 14:00:00"
25,25,,Almeria,Deportivo La Corogne,"2015-02-28 14:00:00"
25,25,,FC Séville,Atletico Madrid,"2015-02-28 14:00:00"
25,25,,Rayo Vallecano,Levante,"2015-02-28 14:00:00"
25,25,,Celta Vigo,Elche,"2015-02-28 14:00:00"
25,25,,Eibar,Athletic Bilbao,"2015-02-28 14:00:00"
25,25,,Malaga,Getafe,"2015-02-28 14:00:00"
25,25,,Espanyol Barcelone,Cordoba,"2015-02-28 14:00:00"
26,26,,Athletic Bilbao,Real Madrid,"2015-03-07 14:00:00"
26,26,,Villarreal,Celta Vigo,"2015-03-07 14:00:00"
26,26,,Atletico Madrid,Valence CF,"2015-03-07 14:00:00"
26,26,,Real Sociedad,Espanyol Barcelone,"2015-03-07 14:00:00"
26,26,,Granada CF,Malaga,"2015-03-07 14:00:00"
26,26,,Deportivo La Corogne,FC Séville,"2015-03-07 14:00:00"
26,26,,FC Barcelone,Rayo Vallecano,"2015-03-07 14:00:00"
26,26,,Levante,Eibar,"2015-03-07 14:00:00"
26,26,,Cordoba,Getafe,"2015-03-07 14:00:00"
26,26,,Elche,Almeria,"2015-03-07 14:00:00"
27,27,,Eibar,FC Barcelone,"2015-03-14 14:00:00"
27,27,,Getafe,Real Sociedad,"2015-03-14 14:00:00"
27,27,,Almeria,Villarreal,"2015-03-14 14:00:00"
27,27,,Valence CF,Deportivo La Corogne,"2015-03-14 14:00:00"
27,27,,Espanyol Barcelone,Atletico Madrid,"2015-03-14 14:00:00"
27,27,,Real Madrid,Levante,"2015-03-14 14:00:00"
27,27,,FC Séville,Elche,"2015-03-14 14:00:00"
